kommune,citizenship,year,count
Aabenraa,Brazil,2022,19
Aabenraa,Bulgaria,2022,14
Aabenraa,China,2022,7
Aabenraa,Colombia,2022,3
Aabenraa,"Congo, Democratic Republic",2022,5
Aabenraa,Croatia,2022,6
Aabenraa,Czech Republic,2022,1
Aabenraa,Denmark,2022,207
Aabenraa,Finland,2022,1
Aabenraa,France,2022,2
Aabenraa,Germany,2022,713
Aabenraa,Hungary,2022,10
Aabenraa,Iceland,2022,5
Aabenraa,India,2022,10
Aabenraa,Iran,2022,4
Aabenraa,Ireland,2022,5
Aabenraa,Italy,2022,4
Aabenraa,Japan,2022,6
Aabenraa,Kazakhstan,2022,1
Aabenraa,Kosovo,2022,1
Aabenraa,Latvia,2022,5
Aabenraa,Lebanon,2022,1
Aabenraa,Lithuania,2022,3
Aabenraa,Luxembourg,2022,3
Aabenraa,Mexico,2022,3
Aabenraa,Morocco,2022,1
Aabenraa,Netherlands,2022,8
Aabenraa,Nigeria,2022,1
Aabenraa,Norway,2022,2
Aabenraa,Not stated,2022,21
Aabenraa,Philippines,2022,3
Aabenraa,Poland,2022,26
Aabenraa,Republic of North Macedonia,2022,2
Aabenraa,Romania,2022,159
Aabenraa,Russia,2022,3
Aabenraa,Serbia,2022,2
Aabenraa,Spain,2022,10
Aabenraa,Sri Lanka,2022,2
Aabenraa,Sweden,2022,8
Aabenraa,Switzerland,2022,1
Aabenraa,Syria,2022,2
Aabenraa,Thailand,2022,2
Aabenraa,Turkey,2022,3
Aabenraa,USA,2022,6
Aabenraa,Ukraine,2022,299
Aabenraa,United Kingdom,2022,1
Aabenraa,Vietnam,2022,4
Aalborg,Afghanistan,2022,33
Aalborg,Albania,2022,2
Aalborg,Algeria,2022,1
Aalborg,Argentina,2022,10
Aalborg,Armenia,2022,3
Aalborg,Australia,2022,11
Aalborg,Austria,2022,9
Aalborg,Bangladesh,2022,33
Aalborg,Belarus,2022,3
Aalborg,Belgium,2022,13
Aalborg,Bosnia and Herzegovina,2022,1
Aalborg,Brazil,2022,33
Aalborg,Bulgaria,2022,48
Aalborg,Burundi,2022,1
Aalborg,Cameroon,2022,4
Aalborg,Canada,2022,12
Aalborg,Chile,2022,9
Aalborg,China,2022,135
Aalborg,Colombia,2022,13
Aalborg,"Congo, Democratic Republic",2022,7
Aalborg,Croatia,2022,13
Aalborg,Cuba,2022,1
Aalborg,Cyprus,2022,2
Aalborg,Czech Republic,2022,9
Aalborg,Denmark,2022,715
Aalborg,Dominica,2022,2
Aalborg,Ecuador,2022,2
Aalborg,Egypt,2022,1
Aalborg,El Salvador,2022,1
Aalborg,Eritrea,2022,10
Aalborg,Estonia,2022,5
Aalborg,Ethiopia,2022,1
Aalborg,Finland,2022,13
Aalborg,France,2022,44
Aalborg,Georgia,2022,2
Aalborg,Germany,2022,95
Aalborg,Ghana,2022,4
Aalborg,Greece,2022,37
Aalborg,Guatemala,2022,1
Aalborg,Hungary,2022,32
Aalborg,Iceland,2022,16
Aalborg,India,2022,121
Aalborg,Indonesia,2022,7
Aalborg,Iran,2022,112
Aalborg,Iraq,2022,6
Aalborg,Ireland,2022,7
Aalborg,Israel,2022,7
Aalborg,Italy,2022,87
Aalborg,Japan,2022,26
Aalborg,Kenya,2022,3
Aalborg,Kosovo,2022,3
Aalborg,Kyrgyzstan,2022,1
Aalborg,Latvia,2022,21
Aalborg,Lebanon,2022,1
Aalborg,Liberia,2022,1
Aalborg,Lithuania,2022,20
Aalborg,Malawi,2022,1
Aalborg,Malta,2022,3
Aalborg,Mexico,2022,14
Aalborg,Mongolia,2022,1
Aalborg,Morocco,2022,8
Aalborg,Namibia,2022,1
Aalborg,Nepal,2022,3
Aalborg,Netherlands,2022,36
Aalborg,New Zealand,2022,4
Aalborg,Nigeria,2022,11
Aalborg,North Korea,2022,1
Aalborg,Norway,2022,104
Aalborg,Not stated,2022,5
Aalborg,Pakistan,2022,17
Aalborg,Peru,2022,4
Aalborg,Philippines,2022,18
Aalborg,Poland,2022,125
Aalborg,Portugal,2022,41
Aalborg,Republic of North Macedonia,2022,2
Aalborg,Romania,2022,114
Aalborg,Russia,2022,20
Aalborg,Rwanda,2022,3
Aalborg,Serbia,2022,2
Aalborg,Singapore,2022,2
Aalborg,Slovakia,2022,14
Aalborg,Slovenia,2022,3
Aalborg,Somalia,2022,1
Aalborg,South Africa,2022,1
Aalborg,South Korea,2022,9
Aalborg,Spain,2022,73
Aalborg,Sri Lanka,2022,5
Aalborg,Stateless,2022,8
Aalborg,Sudan,2022,2
Aalborg,Sweden,2022,40
Aalborg,Switzerland,2022,9
Aalborg,Syria,2022,27
Aalborg,Taiwan,2022,3
Aalborg,Tanzania,2022,1
Aalborg,Thailand,2022,23
Aalborg,Turkey,2022,50
Aalborg,USA,2022,32
Aalborg,Uganda,2022,5
Aalborg,Ukraine,2022,1246
Aalborg,United Kingdom,2022,27
Aalborg,Uruguay,2022,3
Aalborg,Uzbekistan,2022,5
Aalborg,Venezuela,2022,1
Aalborg,Vietnam,2022,20
Aalborg,Zimbabwe,2022,1
Aarhus,Afghanistan,2022,17
Aarhus,Albania,2022,4
Aarhus,Argentina,2022,62
Aarhus,Armenia,2022,2
Aarhus,Australia,2022,48
Aarhus,Austria,2022,42
Aarhus,Azerbaijan,2022,5
Aarhus,Bangladesh,2022,27
Aarhus,Belarus,2022,11
Aarhus,Belgium,2022,97
Aarhus,Bosnia and Herzegovina,2022,2
Aarhus,Botswana,2022,1
Aarhus,Brazil,2022,62
Aarhus,Bulgaria,2022,85
Aarhus,Burkina Faso,2022,1
Aarhus,Cambodia,2022,1
Aarhus,Cameroon,2022,3
Aarhus,Canada,2022,59
Aarhus,Chile,2022,52
Aarhus,China,2022,206
Aarhus,Colombia,2022,18
Aarhus,"Congo, Democratic Republic",2022,2
Aarhus,Costa Rica,2022,3
Aarhus,Croatia,2022,18
Aarhus,Cyprus,2022,4
Aarhus,Czech Republic,2022,47
Aarhus,Denmark,2022,1395
Aarhus,Ecuador,2022,2
Aarhus,Egypt,2022,15
Aarhus,El Salvador,2022,2
Aarhus,Eritrea,2022,5
Aarhus,Estonia,2022,4
Aarhus,Ethiopia,2022,3
Aarhus,Europe not stated,2022,1
Aarhus,Finland,2022,38
Aarhus,France,2022,149
Aarhus,Georgia,2022,2
Aarhus,Germany,2022,457
Aarhus,Ghana,2022,4
Aarhus,Greece,2022,38
Aarhus,Guatemala,2022,4
Aarhus,Hungary,2022,112
Aarhus,Iceland,2022,73
Aarhus,India,2022,328
Aarhus,Indonesia,2022,8
Aarhus,Iran,2022,244
Aarhus,Iraq,2022,7
Aarhus,Ireland,2022,55
Aarhus,Israel,2022,8
Aarhus,Italy,2022,399
Aarhus,Japan,2022,79
Aarhus,Jordan,2022,4
Aarhus,Kazakhstan,2022,6
Aarhus,Kenya,2022,4
Aarhus,Latvia,2022,41
Aarhus,Lebanon,2022,16
Aarhus,Lithuania,2022,55
Aarhus,Luxembourg,2022,3
Aarhus,Malaysia,2022,4
Aarhus,Malta,2022,6
Aarhus,Mauritius,2022,1
Aarhus,Mexico,2022,28
Aarhus,Moldova,2022,3
Aarhus,Morocco,2022,11
Aarhus,Myanmar,2022,5
Aarhus,Namibia,2022,1
Aarhus,Nepal,2022,10
Aarhus,Netherlands,2022,146
Aarhus,New Zealand,2022,6
Aarhus,Nigeria,2022,8
Aarhus,North Korea,2022,3
Aarhus,Norway,2022,277
Aarhus,Not stated,2022,68
Aarhus,Pakistan,2022,38
Aarhus,Paraguay,2022,2
Aarhus,Peru,2022,5
Aarhus,Philippines,2022,48
Aarhus,Poland,2022,322
Aarhus,Portugal,2022,84
Aarhus,Republic of North Macedonia,2022,1
Aarhus,Romania,2022,375
Aarhus,Russia,2022,72
Aarhus,Rwanda,2022,2
Aarhus,Senegal,2022,1
Aarhus,Serbia,2022,5
Aarhus,Singapore,2022,39
Aarhus,Slovakia,2022,37
Aarhus,Slovenia,2022,16
Aarhus,Somalia,2022,3
Aarhus,South Africa,2022,15
Aarhus,South Korea,2022,15
Aarhus,Spain,2022,273
Aarhus,Sri Lanka,2022,6
Aarhus,Stateless,2022,12
Aarhus,Sudan,2022,2
Aarhus,Sweden,2022,112
Aarhus,Switzerland,2022,25
Aarhus,Syria,2022,25
Aarhus,Taiwan,2022,13
Aarhus,Thailand,2022,25
Aarhus,Tunisia,2022,5
Aarhus,Turkey,2022,89
Aarhus,USA,2022,171
Aarhus,Uganda,2022,1
Aarhus,Ukraine,2022,1609
Aarhus,United Kingdom,2022,122
Aarhus,Uruguay,2022,2
Aarhus,Uzbekistan,2022,4
Aarhus,Venezuela,2022,3
Aarhus,Vietnam,2022,22
Albertslund,Afghanistan,2022,1
Albertslund,Albania,2022,1
Albertslund,Argentina,2022,1
Albertslund,Bangladesh,2022,19
Albertslund,Bosnia and Herzegovina,2022,1
Albertslund,Bulgaria,2022,27
Albertslund,Cameroon,2022,4
Albertslund,China,2022,4
Albertslund,Colombia,2022,1
Albertslund,Croatia,2022,4
Albertslund,Czech Republic,2022,1
Albertslund,Denmark,2022,52
Albertslund,Egypt,2022,1
Albertslund,Estonia,2022,2
Albertslund,Finland,2022,2
Albertslund,France,2022,5
Albertslund,Germany,2022,8
Albertslund,Greece,2022,7
Albertslund,Hungary,2022,6
Albertslund,Iceland,2022,3
Albertslund,India,2022,32
Albertslund,Indonesia,2022,1
Albertslund,Iran,2022,11
Albertslund,Italy,2022,16
Albertslund,Kosovo,2022,1
Albertslund,Lithuania,2022,4
Albertslund,Malaysia,2022,2
Albertslund,Morocco,2022,1
Albertslund,Nepal,2022,28
Albertslund,Netherlands,2022,3
Albertslund,Nigeria,2022,2
Albertslund,Norway,2022,5
Albertslund,Pakistan,2022,15
Albertslund,Peru,2022,1
Albertslund,Philippines,2022,1
Albertslund,Poland,2022,14
Albertslund,Portugal,2022,19
Albertslund,Romania,2022,52
Albertslund,Russia,2022,2
Albertslund,Singapore,2022,1
Albertslund,Slovakia,2022,4
Albertslund,Slovenia,2022,1
Albertslund,Spain,2022,18
Albertslund,Sweden,2022,9
Albertslund,Switzerland,2022,2
Albertslund,Turkey,2022,16
Albertslund,USA,2022,12
Albertslund,Ukraine,2022,83
Albertslund,United Kingdom,2022,2
Allerød,Afghanistan,2022,4
Allerød,Australia,2022,3
Allerød,Bangladesh,2022,4
Allerød,Belgium,2022,2
Allerød,Brazil,2022,3
Allerød,Bulgaria,2022,3
Allerød,Canada,2022,1
Allerød,Colombia,2022,1
Allerød,Croatia,2022,2
Allerød,Denmark,2022,74
Allerød,Eritrea,2022,1
Allerød,Ethiopia,2022,8
Allerød,Finland,2022,1
Allerød,France,2022,2
Allerød,Germany,2022,2
Allerød,Greece,2022,1
Allerød,Ireland,2022,1
Allerød,Italy,2022,6
Allerød,Jordan,2022,1
Allerød,Kenya,2022,2
Allerød,Kyrgyzstan,2022,1
Allerød,Lithuania,2022,1
Allerød,Mexico,2022,1
Allerød,Morocco,2022,1
Allerød,Nepal,2022,1
Allerød,Netherlands,2022,1
Allerød,Norway,2022,1
Allerød,Philippines,2022,2
Allerød,Poland,2022,8
Allerød,Portugal,2022,1
Allerød,Romania,2022,11
Allerød,Russia,2022,4
Allerød,Singapore,2022,1
Allerød,South Africa,2022,1
Allerød,Sweden,2022,3
Allerød,Syria,2022,1
Allerød,Turkey,2022,3
Allerød,USA,2022,6
Allerød,Ukraine,2022,137
Allerød,United Kingdom,2022,2
Allerød,Vietnam,2022,2
Assens,Afghanistan,2022,16
Assens,Belgium,2022,1
Assens,Bulgaria,2022,4
Assens,"Congo, Democratic Republic",2022,8
Assens,Croatia,2022,1
Assens,Denmark,2022,83
Assens,France,2022,3
Assens,Germany,2022,10
Assens,Greece,2022,1
Assens,Hungary,2022,1
Assens,Iceland,2022,6
Assens,India,2022,4
Assens,Iran,2022,1
Assens,Israel,2022,1
Assens,Italy,2022,14
Assens,Latvia,2022,3
Assens,Lithuania,2022,33
Assens,Moldova,2022,2
Assens,Netherlands,2022,7
Assens,New Zealand,2022,1
Assens,Norway,2022,6
Assens,Not stated,2022,1
Assens,Panama,2022,1
Assens,Philippines,2022,1
Assens,Poland,2022,14
Assens,Portugal,2022,1
Assens,Romania,2022,80
Assens,Russia,2022,5
Assens,Slovakia,2022,26
Assens,Spain,2022,3
Assens,Sweden,2022,3
Assens,Switzerland,2022,1
Assens,Syria,2022,4
Assens,Ukraine,2022,242
Assens,United Kingdom,2022,3
Assens,Vietnam,2022,4
Ballerup,Afghanistan,2022,1
Ballerup,Argentina,2022,2
Ballerup,Austria,2022,2
Ballerup,Azerbaijan,2022,2
Ballerup,Bangladesh,2022,1
Ballerup,Belgium,2022,2
Ballerup,Bolivia,2022,1
Ballerup,Brazil,2022,12
Ballerup,Bulgaria,2022,27
Ballerup,Cameroon,2022,1
Ballerup,Canada,2022,8
Ballerup,Chile,2022,1
Ballerup,China,2022,37
Ballerup,Colombia,2022,2
Ballerup,Croatia,2022,10
Ballerup,Cyprus,2022,1
Ballerup,Czech Republic,2022,2
Ballerup,Denmark,2022,94
Ballerup,Ecuador,2022,1
Ballerup,Egypt,2022,1
Ballerup,Eritrea,2022,1
Ballerup,Estonia,2022,1
Ballerup,Finland,2022,1
Ballerup,France,2022,11
Ballerup,Germany,2022,34
Ballerup,Ghana,2022,1
Ballerup,Greece,2022,24
Ballerup,Hungary,2022,9
Ballerup,Iceland,2022,12
Ballerup,India,2022,100
Ballerup,Indonesia,2022,1
Ballerup,Iran,2022,29
Ballerup,Iraq,2022,1
Ballerup,Ireland,2022,2
Ballerup,Israel,2022,1
Ballerup,Italy,2022,22
Ballerup,Japan,2022,4
Ballerup,Kosovo,2022,1
Ballerup,Latvia,2022,1
Ballerup,Lebanon,2022,1
Ballerup,Lithuania,2022,8
Ballerup,Mexico,2022,14
Ballerup,Moldova,2022,4
Ballerup,Morocco,2022,4
Ballerup,Namibia,2022,1
Ballerup,Nepal,2022,7
Ballerup,Netherlands,2022,5
Ballerup,Norway,2022,6
Ballerup,Not stated,2022,2
Ballerup,Pakistan,2022,3
Ballerup,Philippines,2022,1
Ballerup,Poland,2022,38
Ballerup,Portugal,2022,11
Ballerup,Republic of North Macedonia,2022,7
Ballerup,Romania,2022,37
Ballerup,Russia,2022,7
Ballerup,Serbia,2022,8
Ballerup,Singapore,2022,5
Ballerup,Slovakia,2022,4
Ballerup,Slovenia,2022,2
Ballerup,South Africa,2022,2
Ballerup,South Korea,2022,7
Ballerup,Spain,2022,31
Ballerup,Sweden,2022,10
Ballerup,Syria,2022,1
Ballerup,Taiwan,2022,1
Ballerup,Thailand,2022,2
Ballerup,Turkey,2022,22
Ballerup,USA,2022,26
Ballerup,Ukraine,2022,174
Ballerup,United Kingdom,2022,5
Ballerup,Uzbekistan,2022,1
Ballerup,Vietnam,2022,1
Billund,Argentina,2022,1
Billund,Australia,2022,7
Billund,Austria,2022,3
Billund,Belarus,2022,2
Billund,Belgium,2022,1
Billund,Brazil,2022,7
Billund,Bulgaria,2022,10
Billund,Cameroon,2022,1
Billund,Canada,2022,2
Billund,Chile,2022,3
Billund,China,2022,4
Billund,Croatia,2022,5
Billund,Cyprus,2022,1
Billund,Czech Republic,2022,8
Billund,Denmark,2022,58
Billund,Egypt,2022,2
Billund,Estonia,2022,3
Billund,Ethiopia,2022,1
Billund,Finland,2022,1
Billund,France,2022,10
Billund,Germany,2022,10
Billund,Greece,2022,1
Billund,Hungary,2022,12
Billund,Iceland,2022,1
Billund,India,2022,29
Billund,Indonesia,2022,7
Billund,Ireland,2022,1
Billund,Italy,2022,32
Billund,Kenya,2022,1
Billund,Latvia,2022,4
Billund,Lithuania,2022,19
Billund,Mexico,2022,3
Billund,Moldova,2022,6
Billund,Myanmar,2022,1
Billund,Netherlands,2022,9
Billund,Nigeria,2022,1
Billund,North Korea,2022,1
Billund,Norway,2022,4
Billund,Philippines,2022,1
Billund,Poland,2022,35
Billund,Portugal,2022,19
Billund,Romania,2022,140
Billund,Russia,2022,3
Billund,Singapore,2022,3
Billund,Slovakia,2022,2
Billund,Slovenia,2022,1
Billund,South Africa,2022,1
Billund,South Korea,2022,1
Billund,Spain,2022,30
Billund,Sweden,2022,2
Billund,Syria,2022,1
Billund,Thailand,2022,7
Billund,USA,2022,32
Billund,Uganda,2022,1
Billund,Ukraine,2022,177
Billund,United Kingdom,2022,18
Billund,Vietnam,2022,7
Bornholm,Afghanistan,2022,10
Bornholm,Argentina,2022,2
Bornholm,Australia,2022,1
Bornholm,Austria,2022,3
Bornholm,Belgium,2022,1
Bornholm,Bulgaria,2022,3
Bornholm,Canada,2022,1
Bornholm,Chile,2022,1
Bornholm,"Congo, Democratic Republic",2022,24
Bornholm,Costa Rica,2022,1
Bornholm,Croatia,2022,2
Bornholm,Denmark,2022,102
Bornholm,Eritrea,2022,8
Bornholm,Finland,2022,2
Bornholm,France,2022,4
Bornholm,Germany,2022,57
Bornholm,Greece,2022,1
Bornholm,Hungary,2022,8
Bornholm,Iceland,2022,3
Bornholm,Italy,2022,36
Bornholm,Japan,2022,8
Bornholm,Lithuania,2022,2
Bornholm,Myanmar,2022,1
Bornholm,Netherlands,2022,7
Bornholm,Norway,2022,8
Bornholm,Philippines,2022,4
Bornholm,Poland,2022,30
Bornholm,Portugal,2022,2
Bornholm,Romania,2022,29
Bornholm,Slovakia,2022,1
Bornholm,Spain,2022,8
Bornholm,Sweden,2022,30
Bornholm,Switzerland,2022,1
Bornholm,Thailand,2022,2
Bornholm,USA,2022,3
Bornholm,Ukraine,2022,233
Bornholm,United Kingdom,2022,1
Bornholm,Vietnam,2022,1
Brøndby,Argentina,2022,2
Brøndby,Armenia,2022,1
Brøndby,Australia,2022,1
Brøndby,Austria,2022,4
Brøndby,Azerbaijan,2022,1
Brøndby,Bangladesh,2022,23
Brøndby,Belarus,2022,3
Brøndby,Belgium,2022,9
Brøndby,Botswana,2022,1
Brøndby,Brazil,2022,2
Brøndby,Bulgaria,2022,44
Brøndby,Cameroon,2022,2
Brøndby,Canada,2022,1
Brøndby,China,2022,3
Brøndby,Croatia,2022,16
Brøndby,Czech Republic,2022,1
Brøndby,Denmark,2022,106
Brøndby,Egypt,2022,1
Brøndby,Estonia,2022,1
Brøndby,Finland,2022,1
Brøndby,France,2022,6
Brøndby,"Gambia, The",2022,1
Brøndby,Georgia,2022,2
Brøndby,Germany,2022,9
Brøndby,Ghana,2022,3
Brøndby,Greece,2022,5
Brøndby,Haiti,2022,2
Brøndby,Hungary,2022,4
Brøndby,Iceland,2022,2
Brøndby,India,2022,35
Brøndby,Indonesia,2022,3
Brøndby,Iran,2022,64
Brøndby,Iraq,2022,9
Brøndby,Ireland,2022,4
Brøndby,Italy,2022,31
Brøndby,Jamaica,2022,1
Brøndby,Japan,2022,3
Brøndby,Kyrgyzstan,2022,1
Brøndby,Latvia,2022,5
Brøndby,Lebanon,2022,1
Brøndby,Lithuania,2022,20
Brøndby,Malawi,2022,1
Brøndby,Mexico,2022,1
Brøndby,Moldova,2022,1
Brøndby,Nepal,2022,32
Brøndby,Netherlands,2022,8
Brøndby,Nigeria,2022,2
Brøndby,Norway,2022,10
Brøndby,Pakistan,2022,20
Brøndby,Philippines,2022,3
Brøndby,Poland,2022,36
Brøndby,Portugal,2022,45
Brøndby,Republic of North Macedonia,2022,7
Brøndby,Romania,2022,63
Brøndby,Russia,2022,9
Brøndby,Serbia,2022,4
Brøndby,Slovakia,2022,2
Brøndby,Slovenia,2022,1
Brøndby,South Africa,2022,3
Brøndby,South Korea,2022,1
Brøndby,Spain,2022,23
Brøndby,Sri Lanka,2022,3
Brøndby,Stateless,2022,1
Brøndby,Sweden,2022,21
Brøndby,Switzerland,2022,7
Brøndby,Syria,2022,3
Brøndby,Turkey,2022,17
Brøndby,USA,2022,8
Brøndby,Ukraine,2022,120
Brøndby,United Kingdom,2022,5
Brøndby,Vietnam,2022,5
Brønderslev,Argentina,2022,1
Brønderslev,Bulgaria,2022,17
Brønderslev,"Congo, Democratic Republic",2022,8
Brønderslev,Costa Rica,2022,1
Brønderslev,Croatia,2022,1
Brønderslev,Denmark,2022,79
Brønderslev,France,2022,1
Brønderslev,Germany,2022,5
Brønderslev,Guatemala,2022,1
Brønderslev,Hungary,2022,1
Brønderslev,Iceland,2022,4
Brønderslev,Iraq,2022,1
Brønderslev,Italy,2022,2
Brønderslev,Kyrgyzstan,2022,2
Brønderslev,Lithuania,2022,4
Brønderslev,Moldova,2022,1
Brønderslev,Netherlands,2022,5
Brønderslev,Norway,2022,5
Brønderslev,Not stated,2022,2
Brønderslev,Paraguay,2022,1
Brønderslev,Peru,2022,1
Brønderslev,Philippines,2022,16
Brønderslev,Poland,2022,16
Brønderslev,Portugal,2022,1
Brønderslev,Romania,2022,35
Brønderslev,Slovenia,2022,1
Brønderslev,Spain,2022,4
Brønderslev,Sweden,2022,1
Brønderslev,Switzerland,2022,1
Brønderslev,Thailand,2022,1
Brønderslev,USA,2022,2
Brønderslev,Uganda,2022,7
Brønderslev,Ukraine,2022,216
Brønderslev,Vietnam,2022,4
Brønderslev,Zambia,2022,2
Copenhagen,Afghanistan,2022,89
Copenhagen,Albania,2022,13
Copenhagen,Algeria,2022,15
Copenhagen,Angola,2022,2
Copenhagen,Argentina,2022,268
Copenhagen,Armenia,2022,10
Copenhagen,Australia,2022,222
Copenhagen,Austria,2022,108
Copenhagen,Azerbaijan,2022,14
Copenhagen,Bahrain,2022,4
Copenhagen,Bangladesh,2022,178
Copenhagen,Belarus,2022,32
Copenhagen,Belgium,2022,163
Copenhagen,Benin,2022,1
Copenhagen,Bhutan,2022,1
Copenhagen,Bolivia,2022,3
Copenhagen,Bosnia and Herzegovina,2022,9
Copenhagen,Brazil,2022,191
Copenhagen,Bulgaria,2022,167
Copenhagen,Burkina Faso,2022,1
Copenhagen,Cameroon,2022,5
Copenhagen,Canada,2022,228
Copenhagen,Chile,2022,164
Copenhagen,China,2022,543
Copenhagen,Colombia,2022,60
Copenhagen,"Congo, Democratic Republic",2022,7
Copenhagen,Costa Rica,2022,6
Copenhagen,Croatia,2022,115
Copenhagen,Cuba,2022,6
Copenhagen,Cyprus,2022,11
Copenhagen,Czech Republic,2022,81
Copenhagen,Denmark,2022,3574
Copenhagen,Dominican Republic,2022,2
Copenhagen,Ecuador,2022,7
Copenhagen,Egypt,2022,36
Copenhagen,El Salvador,2022,1
Copenhagen,Eritrea,2022,1
Copenhagen,Estonia,2022,60
Copenhagen,Ethiopia,2022,6
Copenhagen,Finland,2022,163
Copenhagen,France,2022,778
Copenhagen,"Gambia, The",2022,1
Copenhagen,Georgia,2022,15
Copenhagen,Germany,2022,1111
Copenhagen,Ghana,2022,20
Copenhagen,Greece,2022,319
Copenhagen,Guatemala,2022,3
Copenhagen,Guinea-Bissau,2022,1
Copenhagen,Haiti,2022,1
Copenhagen,Honduras,2022,2
Copenhagen,Hungary,2022,151
Copenhagen,Iceland,2022,268
Copenhagen,India,2022,1177
Copenhagen,Indonesia,2022,37
Copenhagen,Iran,2022,206
Copenhagen,Iraq,2022,30
Copenhagen,Ireland,2022,183
Copenhagen,Israel,2022,22
Copenhagen,Italy,2022,1880
Copenhagen,Ivory Coast,2022,2
Copenhagen,Jamaica,2022,4
Copenhagen,Japan,2022,167
Copenhagen,Jordan,2022,17
Copenhagen,Kazakhstan,2022,4
Copenhagen,Kenya,2022,14
Copenhagen,Kosovo,2022,7
Copenhagen,Kuwait,2022,1
Copenhagen,Kyrgyzstan,2022,11
Copenhagen,Latvia,2022,65
Copenhagen,Lebanon,2022,28
Copenhagen,Liberia,2022,4
Copenhagen,Libya,2022,6
Copenhagen,Liechtenstein,2022,2
Copenhagen,Lithuania,2022,115
Copenhagen,Luxembourg,2022,8
Copenhagen,Malaysia,2022,31
Copenhagen,Mali,2022,1
Copenhagen,Malta,2022,5
Copenhagen,Mauritius,2022,2
Copenhagen,Mexico,2022,88
Copenhagen,Moldova,2022,9
Copenhagen,Mongolia,2022,2
Copenhagen,Montenegro,2022,6
Copenhagen,Morocco,2022,23
Copenhagen,Mozambique,2022,1
Copenhagen,Myanmar,2022,4
Copenhagen,Namibia,2022,1
Copenhagen,Nepal,2022,349
Copenhagen,Netherlands,2022,357
Copenhagen,New Zealand,2022,26
Copenhagen,Nigeria,2022,35
Copenhagen,Norway,2022,737
Copenhagen,Not stated,2022,44
Copenhagen,Pakistan,2022,96
Copenhagen,Panama,2022,2
Copenhagen,Paraguay,2022,4
Copenhagen,Peru,2022,31
Copenhagen,Philippines,2022,126
Copenhagen,Poland,2022,585
Copenhagen,Portugal,2022,491
Copenhagen,Republic of North Macedonia,2022,37
Copenhagen,Romania,2022,455
Copenhagen,Russia,2022,379
Copenhagen,Rwanda,2022,1
Copenhagen,Saudi Arabia,2022,4
Copenhagen,Serbia,2022,38
Copenhagen,Singapore,2022,89
Copenhagen,Slovakia,2022,77
Copenhagen,Slovenia,2022,26
Copenhagen,Somalia,2022,2
Copenhagen,South Africa,2022,74
Copenhagen,South Korea,2022,102
Copenhagen,Soviet Union,2022,1
Copenhagen,Spain,2022,862
Copenhagen,Sri Lanka,2022,25
Copenhagen,Stateless,2022,13
Copenhagen,Sudan,2022,1
Copenhagen,Sweden,2022,792
Copenhagen,Switzerland,2022,141
Copenhagen,Syria,2022,13
Copenhagen,Taiwan,2022,47
Copenhagen,Tajikistan,2022,2
Copenhagen,Tanzania,2022,3
Copenhagen,Thailand,2022,59
Copenhagen,Tunisia,2022,13
Copenhagen,Turkey,2022,241
Copenhagen,Turkmenistan,2022,1
Copenhagen,USA,2022,2377
Copenhagen,Uganda,2022,3
Copenhagen,Ukraine,2022,2795
Copenhagen,United Kingdom,2022,525
Copenhagen,Uruguay,2022,3
Copenhagen,Uzbekistan,2022,7
Copenhagen,Venezuela,2022,21
Copenhagen,Vietnam,2022,53
Copenhagen,Yugoslavia,2022,1
Copenhagen,Zambia,2022,1
Copenhagen,Zimbabwe,2022,5
Dragør,Afghanistan,2022,4
Dragør,Brazil,2022,1
Dragør,Bulgaria,2022,1
Dragør,Denmark,2022,39
Dragør,Egypt,2022,1
Dragør,Eritrea,2022,1
Dragør,France,2022,2
Dragør,Germany,2022,1
Dragør,Ireland,2022,1
Dragør,Israel,2022,1
Dragør,Italy,2022,3
Dragør,Lithuania,2022,3
Dragør,Norway,2022,3
Dragør,Not stated,2022,1
Dragør,Pakistan,2022,1
Dragør,Philippines,2022,5
Dragør,Poland,2022,2
Dragør,Romania,2022,1
Dragør,Spain,2022,1
Dragør,Sweden,2022,2
Dragør,Syria,2022,1
Dragør,Turkey,2022,1
Dragør,USA,2022,3
Dragør,Ukraine,2022,74
Dragør,United Kingdom,2022,2
Egedal,Afghanistan,2022,8
Egedal,Argentina,2022,2
Egedal,Australia,2022,1
Egedal,Austria,2022,2
Egedal,Belarus,2022,1
Egedal,Bulgaria,2022,17
Egedal,Chile,2022,1
Egedal,Croatia,2022,1
Egedal,Czech Republic,2022,3
Egedal,Denmark,2022,81
Egedal,Eritrea,2022,2
Egedal,Estonia,2022,2
Egedal,Ethiopia,2022,1
Egedal,France,2022,1
Egedal,Germany,2022,3
Egedal,Ghana,2022,1
Egedal,Greece,2022,2
Egedal,Hungary,2022,2
Egedal,Iceland,2022,3
Egedal,India,2022,13
Egedal,Italy,2022,4
Egedal,Japan,2022,1
Egedal,Latvia,2022,7
Egedal,Lithuania,2022,20
Egedal,Montenegro,2022,1
Egedal,Nepal,2022,7
Egedal,Netherlands,2022,3
Egedal,Norway,2022,1
Egedal,Not stated,2022,2
Egedal,Pakistan,2022,4
Egedal,Philippines,2022,2
Egedal,Poland,2022,19
Egedal,Portugal,2022,3
Egedal,Republic of North Macedonia,2022,3
Egedal,Romania,2022,22
Egedal,Serbia,2022,1
Egedal,Slovakia,2022,1
